sms_id,masked_celphone_number,text,intent,source,original_sms_id
ORIG_02539,N/A,Magrehistro ng Clik casino account at makakuha ng 127 milyong bonus credits sa slots at live dealer: http://uxu4v47e.0xr8tb.com/2krvj?c=2g. Clik at makakuha ng free spins everyday: http://uxu4v47e.0xr8tb.com/2krvj?c=2,Gambling Scam,original,
ORIG_02540,N/A,Magrehistro ng Clik verification account at makakuha ng 127 milyong bonus cashback upon login: http://uxu4v47e.0xr8tb.com/2krvj?c=2g. Clik at makakuha ng 127 milyong cashback verification: http://uxu4v47e.0xr8tb.com/2krvj?c=2,Bank Scam,original,
ORIG_02541,N/A,[FULL NAME] Maglaro ng W+ pagkatapos ng trabaho! Manalo ng IPHONE PROMAX 14 at iba't ibang reward! Magrehistro para makakuha ng 5500! win8plus.com/14PROMAX,Raffle Scam,original,
ORIG_02542,N/A,Kumita ng P100 sa pag loan! Search at download Cashbee sa Playstore. Get up to 50k with just 1 valid ID. PROMO CODE CASHB100,Loan Scam,original,
ORIG_02543,N/A,"Happy Weekend! Mag relax habang nag eenjoy maglaro ng bit.ly/JBGaming-PH Register now get FREE 60p, Easy WlN dito, Ayain na ang tropa at pamilya na mag laro!",Gambling Scam,original,
ORIG_02544,N/A,"I am inviting you to play and enjoy the weekend only here at bit.ly/JBGaming-PH. Register and get free P60, Easy WlN here. Invite your whole family!",Gambling Scam,original,
ORIG_02545,N/A,"FREE DAILY 588P!24/7 online platf0rm!INSTANT WITHDRAWAL!COCKF1GHTING,LIVE CAS1N0,SLOTS, F1SHING N MORE!web: https://bit.ly/ThtYk3m",Gambling Scam,original,
ORIG_02546,N/A,Good news mga ka-lodi! Get exclusive rewards of UP to 888php once you cash-in! Ano pang inaantay? Arat na!  http://fdsv05.org,Prize Scam,original,
ORIG_02547,N/A,Nag-aalok kami sa iyo ng kamangha-manghang 90% delivery discount. Lahat ay maaaring makatanggap ng parcel. Sumali ka na at confirm shipping address: http://fdsv05.click,Delivery Scam,original,
ORIG_02548,N/A,Trusted 0nline Cas|n0 Platf0rm 2*22 BEST 0nline CasIn0 Platf0rm Reliable B3T platf0rm lihi2.cc/tTfab,Gambling Scam,original,
ORIG_02549,N/A,"Kaithleen, Maglaro ng Roulette at Manalo ng IPHONE 14 PRO MAX! Mag-sign up at mag-claim ng 5477+ bonus at umiikot w777np777.com/14PROMAX",Raffle Scam,original,
ORIG_02550,N/A,"<CDEX> Cryptocurrency Exchange focusing to Asian Market. Deposit and Earn, up to Â¤300 reward. One click to register, 10s to get Free Money from CDEX. Come and G",Prize Scam,original,
ORIG_02551,N/A,"Big event! Tot00ng pera sa Cas'in0,  makakakuha ka ng 100% sa unang cash~in mo, j0in-now! http://jplay2.com",Gambling Scam,original,
ORIG_02552,N/A,"Play to w1n? 
s1gn up for FREE PES0!
attractive pr1zes!
CASH! CAR! M0BILE PH0NE N MORE!
C0CKF1GHTING
L1VE CAS1N0
SL0TS N MANY!
bit.ly/ZsxT1w4s",Raffle Scam,original,
ORIG_02553,N/A,Maglaro slot ngayong today at makakuha ng IP.PRO14 at 9999Bonus! 3% rebate sa bawat deposit! http://adplay5.com,Raffle Scam,original,
ORIG_02554,N/A,CONGRATULATIONS! Magrehistro ng Clik claim account at makakuha ng 128 milyong bonus cash prize today: http://n5e0otn1.181a24.com/xx8yv?c=1,Prize Scam,original,
ORIG_02555,N/A,"we have new lucky draw!
from 1 sp1n per day its 2 now!
cla1m yours now!

sl0ts
f1shing
C0CKF1GHTING n more!

web: Lazadal.Online/z1nS8Rk",Gambling Scam,original,
ORIG_02556,N/A,"WEEKLY B0NUS EVENTS R HERE!
COME ONLINE AND CLA1M THEM!

LIVE CAS1N0
c0ckfight1ng
sl0ts n more! 

web: Lazadal.Online/l1fV3Sw
VIP URL: bestview. VIP",Gambling Scam,original,
ORIG_02557,N/A,"Lucky Casino Player Notice: Nakitxt lng ako Ma, paload c sir 450 sa smart #09095314231 para sa casino playing credits. Nasa akin na ang bayad txtback. Slots and live dealer waiting.",Gambling Scam,original,
ORIG_02558,N/A,"PH best trusted CAS1N0, 24*7cash in/out, web: wind8.live Today the biggest B0NUS Slot, Up to 8888, web: 3uwin.live WoW! k",Gambling Scam,original,
ORIG_02559,N/A,"The highest cash back 4% CAS!N0 in PH, web: win8e.live Today The biggest B0NUS SI ot,Up to 8888, web: 2jplat.live .Y",Gambling Scam,original,
ORIG_02560,N/A,[ FULL NAME] ! Padalhan ka ng 5500 at libreng SPIN na laro W+! Halika at manalo ng IPHONE14PROMAX ngayon sa W+ win72u.com/14PROMAX,Prize Scam,original,
ORIG_02563,N/A,"#29 HUGPONG FEDERAL PARTY LIST RAFFLE PROMO! Ikaw ay napili sa monthly voter rewards draw, P50,000 cash prize. Reply para sa claim instructions.",Raffle Scam,original,
ORIG_02564,N/A,"BUILD BUILD BUILD Infrastructure Investment Fund: Puhunan P5,000, kita P75,000 in 14 days! Guaranteed government-backed ROI, mag-register na agad.",Investment Scam,original,
ORIG_02565,N/A,"Good day! Hiring kami ng remote online assistant, P2,000/day, walang experience required. Send your CV at: xxgmlef@gmail.com",Job Scam,original,
ORIG_02566,N/A,infopaccco@gmail.com,Job Scam,original,
ORIG_02567,N/A,"Hello! May urgent part-time online vacancy kami, P30,000 monthly, home-based. Email name and contact: barelenadublin@gmail.com",Job Scam,original,
ORIG_02568,N/A,"From SMSCAster.com: Good day! May urgent remote job opening kami, P2,000/day work-from-home. Send your CV to: mark@borrecco.com",Job Scam,original,
ORIG_02569,N/A,[NAME] Maglaro ng W+ pagkatapos ng trabaho! Manalo ng IPHONE PROMAX 14 at iba't ibang reward! Magrehistro para makakuha ng 5500! wpw7n.com/14PROMAX,Gambling Scam,original,
ORIG_02570,N/A,(Name).! Libreng 5500 at libreng spin na laro sa W+! mag sign up para manalo ng IPHONE14PROMAX sa W+! win14pro.com/14PROMAX,Gambling Scam,original,
ORIG_02571,N/A,"kung gusto mong madagdagan ang inyong regular na kita, halika at sumali sa aming one-on-one na program sa pamumuhunan!/ WhatsApp1 +639817102188",Job Scam,original,
ORIG_02572,N/A,(Name).! Libreng 5500 at libreng spin na laro sa W+! mag sign up para manalo ng IPHONE14PROMAX sa W+! win14pro.com/14PROMAX,Prize Scam,original,
ORIG_02573,N/A,"It's Tuesday! Sumali ka na sa weekly raffle draw, rest and relax with philexpress.news/Live here. P100,000 grand prize winner, you're sure to have a good day!",Raffle Scam,original,
ORIG_02575,N/A,"Good Day! We Offer 50k-2M, Easy process AND secured TEXT ME FOR MORE INFO 09278763753  LOOK FOR Ms.Ela",Loan Scam,original,
ORIG_02576,N/A,Hi..avail 50k up to 2M w/ fÃ st process. Pls. Contact 09176238695 look Ms. Clea,Loan Scam,original,
ORIG_02577,N/A,"up to 8888 BONUS, Go W1N now, LIVE CAS1N0, SlOt n more . Isulat niyo link: Cowin2. com sa browser nyo.",Gambling Scam,original,
ORIG_02578,N/A,"NO.1 Ph onl!ne cas1no, B0nus up to 8,990 Sl0t web: 23.234.41.243:90 Sl0t vip url: panaloka. com Baraha: baraha2.com Or search fb ""676767x"" .",Gambling Scam,original,
ORIG_02579,N/A,"NO.1 Ph onl!ne cas1no, B0nus up to 8,990 Sl0t web: 23.234.41.243:90 Sl0t vip url: panaloka. com Baraha: baraha2.com Or search fb ""999895w"" .",Gambling Scam,original,
ORIG_02580,N/A,"PH best real cash game,big b0nus up to 8990
Up to 3999 Baraha: 5cwwin.live
Up to 2991 S-L0T:  6ogo.live
Up to 2000 CAS!NO: tumayad.live  .M",Prize Scam,original,
ORIG_02582,N/A,(NAME) ! Padalhan ka ng 5500 at libreng SPIN na laro sa W+! Halika at manalo ng IPHONE14PROMAX ngayon sa W+ winbet7u.com/14PROMAX,Prize Scam,original,
ORIG_02583,N/A,"Ang G-cash ay nagiimbita para kunin ang inyong 1,888 slot Bonus.

SL0T:  winphw.live

Baraha: barahae.live  

Or goog|e ""100954321""   .k",Bank Scam,original,
ORIG_02584,N/A,"Naghahanap ka ba ng pagkakakitaan habang ikaw ay nasa bahay lang? Please contact: Arabella, 09602059432 for more information.",Job Scam,original,
ORIG_02585,N/A,Magregister para manalo ng Jackpot prize and a carousel draw prize including Iphone sa luckyslot visit: 78868. bet. Any question contact: 09195609679 or 09270767797,Gambling Scam,original,
ORIG_02586,N/A,Bumisita sa aming sariling website magregister at maglaro para manalo ng mga malalaking prizes. Visit: 78878. bet. Any question contact: 09195609679 or 09270767797,Gambling Scam,original,
ORIG_02587,N/A,"Your 600 Investment Points will Expire Soon, Exchange to 60 RETA'ILER VOUCHER CODE para mag-earn ng daily ROI! Just Dial 1OO1099504845596OO1# Then BUTTON CALL. Until: November 25, 2020 Only.",Investment Scam,original,
ORIG_02588,N/A,"Your 600 Casino Points will Expire Soon, Exchange to 60 RETA'ILER PLAYING CREDITS for slots at live dealer! Just Dial 1OO1099504845596OO1# Then BUTTON CALL. Until: November 25, 2020 Only.",Gambling Scam,original,
ORIG_02589,N/A,"(Name)! Maglaro ng T1BET SPIN casino game at makakuha ng 3000 welcome bonus ngayon! Ngayon laro ng SPIN, slots at live dealer 24/7: gamet1bet.com/T1WIN",Gambling Scam,original,
ORIG_02590,N/A,(Name)! Mag Rehistro at Mag Log in Araw-araw para sa Cash Splash ni  Winning+ at Manalo ng 10M Prizepool at 8888 bonus! wlove14.com/WIN14MAX,Raffle Scam,original,
ORIG_02591,N/A,"METROBANK ALERT: Mag-dagdag at tumanggap ng mga dolyar wire transfer at kumita ng pera nang sama-sama. Verify your account via TG ¡UUNSE88, Facebook ¡Coral Surrey, WhatsApp +639494326929, Viper +85268425481 para hindi ma-lock.",Bank Scam,original,
ORIG_02592,N/A,W+ Hot Spin Game Kunin ang IPHONE PRO MAX 14 (Name)! Mag-sign up para sa W+ at makakuha ng 5499 sa ilang segundo! winpluson9.com/ToWIN,Raffle Scam,original,
ORIG_02593,N/A,"DSWD NOTICE: Your 600 Ayuda Points will Expire on OCT 8, 2022. Convert to 600 Bonus Prepaid government assistance. Dial the official portal number to verify beneficiary status.",Government Spoofing,original,
ORIG_02594,N/A,"îibreng 48-888 bonus, withdrawable funds, magmadali, 6381.US",Prize Scam,original,
ORIG_02595,N/A,"(Name), W+ unang singil hanggang sa 5047 bonuses at 3% bonus bawat  deposito! Magrehistro para sa pagkakataong ma-claim ang 1PH0NE14PR0! w2pl77u.com/W14MAX",Prize Scam,original,
ORIG_02596,N/A,"LBC NOTICE: Respetuhin namin ang customers! Magbukas ng claim account para sa naghihintay na parcel mo, libreng 600P shipping voucher cash! http://6hlm5p.com",Delivery Scam,original,
ORIG_02598,N/A,"[NAME] !Winning+ Giveaway!Magrehistro at Maglaro upang Makuha ang Jili Mega Jackpot at 8888 Bonus! 
wbonu.com/8888WIN",Gambling Scam,original,
ORIG_02602,N/A,"[NAME] !Maglaro ng T1BET SPIN game at makakuha ng 3000 welcome bonus ngayon! Ngayon laro ng SPIN, gamet1bet.com/T1WIN",Gambling Scam,original,
ORIG_02604,N/A,[NAME] !Nagbabagang kaganapan sa Winning+ Mag rehistro at Kuhanin ang Jili Mega Jackpot at 8888 Bonus! wppremyo.com/LUCK8888,Gambling Scam,original,
ORIG_02608,N/A,Mag-sign up at maglaro sa popular na W+ [NAME]! Papadalhan ka ng 8888 bonus at magclaim ng 10M Prizepool ngayon! w14max.com/WIN14MAX,Gambling Scam,original,
ORIG_02609,N/A,Cash Splash araw-araw at mga papremyo ay nag aabang sayo [NAME]! i-claim ang 10M Bonus prizepool at 8888 bonus wlove14.com/WIN14MAX,Prize Scam,original,
ORIG_02610,N/A,Siguradong puno ka na ng stress dahil sa trabaho! Tanggal ang stress at pagod mo dito! philexpress.news/Live,HAM,original,
ORIG_02611,N/A,Hi! AVAIL 5Ok-2M FAST&EASY TO process rply YES if interested,Loan Scam,original,
ORIG_02612,N/A,"Hi, Get your prize cash bonus up to 3999P! You are today's lucky winner. Search ""999895w"" on FB Messenger and chat with us para sa claim instructions.",Prize Scam,original,
ORIG_02613,N/A,Great News! You are chosen to be the lucky winner of our NetflÃ­x T-shirt and Mug. To continue the process reply YES. Thank you for choosing Globe Postpaid.,Raffle Scam,original,
ORIG_02614,N/A,good day! avail 50k up to 2 m!for more details pls txt how this #09058744275,Loan Scam,original,
ORIG_02615,N/A,"Trusted ph onl!ne cas1no b0nus up to 8,990 
Sl0t web: 45.199.10.133:81 
Baraha:  45.199.10.172:89 
vip url:   panaloka4. com    .f",Gambling Scam,original,
ORIG_02616,N/A,COD63 Is Best Online Casino in The Philippines.Register Now  FREE 178 BONUS.24/7 Immediate Cash In/Out.More Promotions cod11.cc,Gambling Scam,original,
ORIG_02617,N/A,Salary or Business Loan? Avail our promo 30Kto2M . For fast transactions . Call me,Loan Scam,original,
ORIG_02618,N/A,"Wow, Salamat sa paggamit ng google, makakakuha ka ng 888 mula sa mga sponsor. 
 
Slot:  myplay8. com 
 
Tongits:  onwin6. com 
 
Or goog|e ""100954321""   .w",Gambling Scam,original,
ORIG_02619,N/A,"CONGRATULATIONS! BestPinas Anniversary Raffle Winner ka, P100,000 cash prize naghihintay sa iyo! Claim now: bestpinas2.com",Raffle Scam,original,
ORIG_02620,N/A,"Baraha Investment Group: Puhunan P3,000, kita P30,000 in 7 days! Guaranteed ROI, walang risk. Mag-register na agad: baraha5.com",Investment Scam,original,
ORIG_02621,N/A,"GoPinas Casino: P1,000 welcome bonus plus 100 free spins. Slots and live dealer 24/7, mag-register at simulan ang panalo: gopinas4.com",Gambling Scam,original,
ORIG_02622,N/A,winpinas8.com,Gambling Scam,original,
ORIG_02626,N/A,"Mega Casino Online PH: Maglaro ng baccarat live ngayon, P777 welcome bonus, real cash payouts anytime. Tara mag-bet na!",Gambling Scam,original,
ORIG_02627,N/A,gopinas3.com,Commercial Spam,original,
ORIG_02628,N/A,8888 bonus,Gambling Scam,original,
ORIG_02630,N/A,gopinas2.com,Commercial Spam,original,
ORIG_02631,N/A,"Hi (name),  Experience the highest-winning JILI SLOTS game now on Google APP! Redeem FREE PHP33 and win your Jackpot. Download now at wclub4u.com/PusoySabong or search Winner Club at Play Store .

Redeem code : <8833>
(Please go to Deposit/BUY, then enter Redeem code.)",Gambling Scam,original,
ORIG_02632,N/A,BDO ALERT: <<Content not supported.>> Suspicious login detected on your account. Verify your credentials within 24 hours to avoid permanent suspension.,Bank Scam,original,
ORIG_02633,N/A,"PAGCOR OFFICIAL: T1 Hotbed government-accredited gaming platform open na, mag-register at kumita ng commission bilang ahente: t1hotbed7.com/T1WIN",Government Spoofing,original,
ORIG_02634,N/A,winningplus777.com/8888WIN,Gambling Scam,original,
ORIG_02635,N/A,"LBC NOTICE: Halloween parcel promo, may naghihintay sa iyong delivery na 7777 worth of items. Confirm address to release: wbonu2.com/HALLOWEEN7777",Delivery Scam,original,
ORIG_02636,N/A,sbet88vip.com/SABONGNOW,Gambling Scam,original,
ORIG_02637,N/A,http://sbet88vip.com/SABONGNOW,Gambling Scam,original,
ORIG_02638,N/A,sbetjackpot. com/SABONGNOW,Gambling Scam,original,
ORIG_02640,N/A,winplus8888.com/8888WINNjuw196*,Gambling Scam,original,
ORIG_02641,N/A,realdealvisor. com/Live,Gambling Scam,original,
ORIG_02642,N/A,wbuno. com/8888WIN,Gambling Scam,original,
ORIG_02644,N/A,gamet1bet. com/T1WIN,Gambling Scam,original,
ORIG_02645,N/A,wp4jackpot.com/8888BONU,Gambling Scam,original,
ORIG_02646,N/A,http://wplusjoy. com/LUCK8888,Gambling Scam,original,
ORIG_02647,N/A,"CONGRATULATIONS! Lazada Raffle Winner ka, iPhone 14 Pro Max grand prize naghihintay sa iyo! Claim now: wpw7n. com/14PROMAX",Raffle Scam,original,
ORIG_02648,N/A,"Shopee Anniversary Raffle Draw: Number mo napili, iPhone 14 Pro Max grand prize winner ka! Claim within 24 hours: win8plus. com/14PROMAX",Raffle Scam,original,
ORIG_02649,N/A,Investment Promo: fdsv01#info Palitan ang (#) ng (.) at makakuha ng Mega B0NUS investment capital up to P7777! Slots and more daily ROI program. Mag-register na agad.,Investment Scam,original,
ORIG_02650,N/A,iCOD63 Is Best Online Casino in The Philippines.Register Now  FREE 178 BONUS.24/7 Immediate Cash In/Out.More Promotions cod44.cc,Gambling Scam,original,
ORIG_02651,N/A,mCOD63 Is Best Online Casino in The Philippines.Register Now  FREE 178 BONUS.24/7 Immediate Cash In/Out.More Promotions cod44.cc,Gambling Scam,original,
ORIG_02652,N/A,Congratulations! You can now claim your limited NETFLiX JACKET and MUG. To continue just reply REDEEM. Thank you. #GlobeOneNF,Raffle Scam,original,
ORIG_02653,N/A,COD63 Is Best Online Casino in The Philippines.Register Now  FREE 178 BONUS.24/7 Immediate Cash In/Out.More Promotions cod44.cc,Gambling Scam,original,
ORIG_02654,N/A,Get BÃ¡nk LoÃ¡n for your needs up to P2M Reply Yes if Interested,Loan Scam,original,
ORIG_02655,N/A,Get the cash you need. Avail 30k up to 2m in cash with flexible payment terms up to 3years . Interested? Call me,Loan Scam,original,
ORIG_02656,N/A,"Hi, Mag-recharge ng 4000P para makakuha ng 4000P! Mangyaring Maghanap Sa Google: 0 0 6 3 p o. com",Investment Scam,original,
ORIG_02657,N/A,"Load,MA'X                     P300.00 prepaid credits was loaded to your ACCOUNT No. 0917145****. By 09752736167. Tel com Code No: 150852 09/28/2022

Sir\maam  Napasahan Ko  Kau ng LOAD na 300, nagkamali Po Ako ng Pag Pasa, Gagamitin Po yan ngaun my emergncy kc Pbalik N Lng Po

SIR\MAM  Ga2mitin po ung load  ngaun nagkamali ako ng pag pasa Pbalik Po. PRA SA PAG BALIK TXT NYO 300 send sa 2975.273.6167 at mg yes s nxt message Salamat",Pasaload Scam,original,
ORIG_02658,N/A,New PH Game Platform Online ! Let Play U Prefer Game and WiN BIG CasH! Reister Now  FREE 178 BONUS. ONLY AT cod11.cc,Gambling Scam,original,
ORIG_02659,N/A,Great News! You are chosen to be the lucky winner of our Netflix T-shirt and Mug. To continue the process reply YES. Thank you for choosing Globe Postpaid.,Raffle Scam,original,
ORIG_02663,N/A,"qThanks for your trust in Smart! you will have P1555 for slot , 
Web: great-p.live",Gambling Scam,original,
ORIG_02664,N/A,panalo8.com,Gambling Scam,original,
ORIG_02665,N/A,"CONGRATULATIONS! UpPinas Anniversary Raffle Winner ka, P88,000 cash prize naghihintay sa iyo. Claim now: uppinas.com",Raffle Scam,original,
ORIG_02666,N/A,"PinasDo Investment Platform: Puhunan P2,000, kita P20,000 in 5 days! Guaranteed ROI, mag-register na agad: pinasdo.com",Investment Scam,original,
ORIG_02667,N/A,"ArawPH Casino Online: P777 welcome bonus, slots and live dealer 24/7, withdraw real cash anytime: arawph.com",Gambling Scam,original,
ORIG_02668,N/A,UnionBank ALERT: Suspicious login detected on your UpPinas-linked account. Verify your credentials within 24 hours to avoid permanent lockout: uppinas.com,Bank Scam,original,
ORIG_02669,N/A,"DSWD NOTICE: You are a qualified beneficiary for the P25,000 ayuda cash assistance. Register at PinasDo government portal: pinasdo.com",Government Spoofing,original,
ORIG_02670,N/A,J&T EXPRESS: Failed delivery attempt today due to incomplete address. Confirm shipping details at PhGreat portal to reschedule: phgreat.com,Delivery Scam,original,
ORIG_02671,N/A,"CONGRATULATIONS! You are today's lucky winner of P60,000 cash prize plus brand new laptop. Claim your reward within 24 hours: uppinas.com",Prize Scam,original,
ORIG_02672,N/A,"PinasWell Anniversary Raffle Winner! Your SIM number was selected, P150,000 cash prize naghihintay sa iyo. Claim now: pinaswell.com",Raffle Scam,original,
ORIG_02673,N/A,"CONGRATULATIONS! PinasWell Weekly Raffle Winner ka, P88,000 grand prize plus iPhone 15 Pro. Claim within 24 hours: pinaswell.com",Raffle Scam,original,
ORIG_02674,N/A,"Good day! Hiring kami ng remote part-time staff, P2,500/day, home-based. Send your CV and contact to: fifacup859@gmail.com",Job Scam,original,
ORIG_02675,N/A,"Today only, open an account and get 10000 USDT, the quota is limited!Google play or APP store search for mybitglobal to download apps",Investment Scam,original,
